epoch,train_loss,val_loss,train_data,train_physics,train_mono,train_bound,val_data,val_physics,val_mono,val_bound,val_mae,val_rmse,val_real_mae,val_real_rmse,val_endpoint_mae,val_real_endpoint_mae,lr,violations,nfe,skipped_batches
15,0.0035516790061768506,0.000377663760446012,0.0010743707234430458,1.687420601023581e-05,0.0,4.5812579357336215e-10,0.0003752189326665497,2.4448285297954237e-05,0.0,0.0,0.01098129150458553,0.02379080671717312,0.2281998097896576,0.2424909474954339,0.04020082220859543,0.2281998130492866,0.00023940931856121847,0.0,1180.4516129032259,0.0
16,0.0035314386590353905,0.0003850095173610108,0.0010823146346205426,2.117815483504068e-05,0.0,1.2214197216366531e-10,0.0003817797821414258,3.2297456982632866e-05,0.0,0.0,0.011198234200589324,0.02416568403434335,0.21603471040725708,0.23143612163338248,0.04137583207736924,0.21603470924310386,0.00023806669733285782,0.0,1184.9032258064517,0.0
17,0.003096448798333445,0.00037278456771413663,0.000986438886743159,2.3507080208395153e-05,0.0,1.4775181705357774e-10,0.00037059022413034527,2.1943476050572436e-05,0.0,0.0,0.0108943409526471,0.02361679668167421,0.2299865186214447,0.24418053872950682,0.03929048291587306,0.22998652793467045,0.00023664829921307495,0.0,1175.225806451613,0.0
18,0.00314174213957402,0.0004013915895484388,0.0009993050067174819,1.7747129060896235e-05,0.0,1.3531153713075968e-10,0.00039669827258746537,4.693324132988762e-05,0.0,0.0,0.011531887260015142,0.024961449328405147,0.19527848064899445,0.21853105623533128,0.042597661273777954,0.19527847180143,0.00023515509630109066,0.0,1189.1612903225807,0.0
19,0.0033961671832648498,0.0003689419141405129,0.0010387816132166453,2.4443181587230356e-05,0.0,1.6745094740785304e-10,0.00036625385733454356,2.688055064936634e-05,0.0,0.0,0.0109987325386791,0.02357299249851111,0.21848666667938232,0.23384753319069493,0.038860738802777864,0.21848665596917272,0.00023358811196359366,0.0,1181.4193548387098,0.0
20,0.0030262497790728604,0.00037423513588562073,0.0009689131496293891,1.9649801640386407e-05,0.0,7.163609445780575e-11,0.0003709052356758288,3.329897780141826e-05,0.0,0.0,0.011180853888378483,0.023918642338641938,0.20168915390968323,0.2233196881618984,0.03944717836713631,0.20168916741386056,0.0002319484201333762,0.0,1171.741935483871,0.0
21,0.003082937910221517,0.0003840427234536037,0.0009452957442150482,1.980649644352642e-05,0.0,1.072552825253415e-10,0.00038020138578888563,3.8413385547236043e-05,0.0,0.0,0.011356621003083905,0.02440268668910844,0.20115871727466583,0.22039501660449842,0.04130850271822861,0.20115872658789158,0.00023023714457331434,0.0,1168.6451612903227,0.0
22,0.003315467049457854,0.0003605647091587473,0.0010195810304609158,2.033572927977671e-05,0.0,3.3687430166449225e-10,0.00035899924945884516,1.565459975998757e-05,0.0,0.0,0.010687048734630953,0.023279944569739947,0.22837449610233307,0.24250996564267677,0.036914401991245675,0.22837449656799436,0.00022845545810619682,0.0,1190.1290322580646,0.0
23,0.0034098307275393556,0.0003622426905037303,0.0010783202606328432,1.775975578121072e-05,0.0,1.469502545221124e-10,0.00036043525947856585,1.8074325550644842e-05,0.0,0.0,0.010779603799035198,0.023359751757040796,0.2238888442516327,0.23833632223604834,0.037779837237417555,0.22388883074745536,0.00022660458181093096,0.0,1194.3870967741937,0.0
24,0.0026683539636583337,0.00036571736356043924,0.0008842457318678498,2.212290803893871e-05,0.0,2.7020872636170674e-10,0.0003625448942849679,3.1724711529282755e-05,0.0,0.0,0.011122322406518538,0.023665508203411175,0.20157985389232635,0.22103317866595623,0.03845539851750754,0.20157984923571348,0.00022468578418567621,0.0,1176.0,0.0
25,0.003035047234246327,0.0003570210766546162,0.0009596907165682604,2.2729396820772485e-05,0.0,9.63135565876766e-11,0.0003548020280764571,2.2190518588364023e-05,0.0,0.0,0.0108616135337136,0.023294326085173088,0.208572119474411,0.22770872871373907,0.03688209602694746,0.20857212180271745,0.00022270038027847884,0.0,1187.032258064516,0.0
26,0.0026741881212670234,0.00036347959498276135,0.0008858902672786385,1.7310341993306204e-05,0.0,1.8751561129347029e-10,0.00036075920382115455,2.720390615909959e-05,0.0,0.0,0.011025959739309667,0.023594422992998722,0.20026487112045288,0.2213615874374245,0.03806106198823692,0.20026487903669477,0.00022064973078600369,0.0,1182.774193548387,0.0
27,0.002900587364790901,0.00035833558026102504,0.0009154380156448292,1.894040362472996e-05,0.0,2.420264312587286e-10,0.0003566312079783529,1.704373549468333e-05,0.0,0.0,0.010721336711536755,0.02323185231856085,0.22296899557113647,0.23770830969903703,0.036849062130904366,0.22296899324283004,0.0002185352411209807,0.0,1189.3548387096773,0.0
28,0.0027042928024105005,0.00035384882565787327,0.000873571844779015,2.211604472053765e-05,0.0,3.494218576309236e-10,0.0003521031779070784,1.745645467313547e-05,0.0,0.0,0.010714505024903717,0.02313340100590381,0.21774297952651978,0.23383569658627756,0.03614561914251174,0.2177429785951972,0.0002163583604490051,0.0,1181.4193548387098,0.0
29,0.0025398068377868303,0.0003522404211772872,0.0008462960625277652,1.7851641264461514e-05,0.0,5.898230700301545e-10,0.00035047892846965363,1.7614901383110138e-05,0.0,0.0,0.01071780981476774,0.02310932217383268,0.21395690739154816,0.2314120160066411,0.03591738474743936,0.2139568948186934,0.00021412058069535196,0.0,1167.2903225806451,0.0
30,0.0028783469723777906,0.0003531402804323339,0.0009303663729599887,1.840817955942311e-05,0.0,4.0422076021064516e-10,0.00035099212462747734,2.1481570846455205e-05,0.0,0.0,0.010819975471764718,0.023179080300686335,0.2061956226825714,0.22669017417114998,0.036071597749538296,0.20619561057537794,0.00021182343552248473,0.0,1186.4516129032259,0.0
31,0.002571360591138082,0.00037531442649196833,0.0008256580584847759,1.263929442713209e-05,0.0,2.0489457017248297e-10,0.00037157449488794167,3.739933312577445e-05,0.0,0.0,0.011283368123616699,0.024042534038036426,0.1968325972557068,0.21782247564275314,0.039740077802716885,0.19683259539306164,0.00020946849927896,0.0,1174.258064516129,0.0
32,0.0034322029753257673,0.00040063999767880887,0.0010399910688941036,1.668822160501159e-05,0.0,4.379247124042027e-10,0.00039611999610705037,4.519999694301597e-05,0.0,0.0,0.0115368344455315,0.025069207056043156,0.19089041650295258,0.2159789870028262,0.042592375887015574,0.19089042395353317,0.0002070573859204474,0.0,1192.258064516129,0.0
33,0.0036623537420265137,0.0003604853804323024,0.0011083787446090532,1.850871600224984e-05,0.0,1.8081205968205475e-10,0.0003590136766433716,1.4717085183032655e-05,0.0,0.0,0.010669040087795525,0.023272998872968326,0.22812461853027344,0.24202025699462026,0.037126846501715716,0.22812461713328958,0.000204591747903605,0.0,1188.774193548387,0.0
34,0.0030157283932391193,0.00035924306679849645,0.0009594001411084807,1.7596129304541635e-05,0.0,5.581417806651305e-10,0.00035752808824846786,1.714978796891436e-05,0.0,0.0,0.010741718315921772,0.023276778119454344,0.22111505270004272,0.23568170588615994,0.037244695887894995,0.22111505176872015,0.00020207327505356818,0.0,1193.6129032258063,0.0
35,0.0031925995849193104,0.00035959686751344373,0.0010018005935219867,8.302554478647043e-06,0.0,9.158985542282236e-11,0.0003578080650186166,1.7888028488804203e-05,0.0,0.0,0.010768825692781914,0.023300593400490767,0.21912896633148193,0.2341077234255378,0.03741977418716879,0.21912897797301412,0.00019950369340582786,0.0,1189.1612903225807,0.0
36,0.0031080966620075125,0.0003779871372639069,0.0009671468682016336,2.1256790821479947e-05,0.0,9.367506754670772e-10,0.0003744565266450601,3.5306099886968567e-05,0.0,0.0,0.011270819083484625,0.02416717462259132,0.19496512413024902,0.21694522799336002,0.04019534293358815,0.19496511854231358,0.00019688476402329193,0.0,1208.3225806451612,0.0
37,0.0029189667641936292,0.00035706231262468336,0.0009194362641973121,2.0643373831731997e-05,0.0,2.0436139071311835e-10,0.0003550671930757484,1.9951186394402093e-05,0.0,0.0,0.010796983999522244,0.023229958366238482,0.21684330701828003,0.2323456967957854,0.036991982927097926,0.21684330375865102,0.00019421828178934074,0.0,1178.7096774193549,0.0
38,0.0030866023378386615,0.0003687014042433085,0.0009698035325028843,1.994215643853456e-05,0.0,1.545895036405552e-10,0.00036521827236616185,3.4831297983016286e-05,0.0,0.0,0.01120399171879276,0.023811881290999544,0.19657465815544128,0.2176005956254198,0.038876177545613316,0.19657465629279613,0.00019150607417770364,0.0,1197.0967741935483,0.0
39,0.0030364859924321215,0.0003866750526607835,0.0009382473090813766,1.918926188644095e-05,0.0,8.89009603220434e-11,0.0003824443431637649,4.230702909678387e-05,0.0,0.0,0.011422826960026491,0.024527282175801336,0.1952577382326126,0.2194072352741625,0.04104142364179362,0.19525774009525776,0.0001887499999999999,0.0,1188.1935483870968,0.0
40,0.0029252936853276144,0.0003535356081556529,0.0009458677828191749,1.2867372165161331e-05,0.0,7.572428990775448e-11,0.0003520205999458475,1.515009054336198e-05,0.0,0.0,0.01063714361458933,0.0230862122943475,0.22325623035430908,0.23836180622882674,0.036009716271581955,0.2232562261633575,0.00018595194813180195,0.0,1181.4193548387098,0.0
41,0.003246184299519706,0.00035885341016442647,0.0010237404719866331,2.4444086871851816e-05,0.0,1.9312840345481854e-10,0.000357373505331842,1.4798976508245687e-05,0.0,0.0,0.010642457254154166,0.02320066826191167,0.23026731610298157,0.24438776096333767,0.03674984745802122,0.23026731051504612,0.00018311383621809438,0.0,1182.5806451612902,0.0
42,0.003147131909856633,0.00035852440799187334,0.0009703096077446976,1.5717676374591855e-05,0.0,5.079859445275827e-10,0.0003563395730452612,2.1848346087998444e-05,0.0,0.0,0.010864075255818532,0.023307504584866953,0.21060556173324585,0.22809367879335185,0.0373473314721656,0.21060555754229426,0.00018023760935901608,0.0,1199.6129032258063,0.0
43,0.0026480886135100117,0.0003509860585576722,0.0008671513360534464,1.9098710400876663e-05,0.0,3.201960222871255e-10,0.00034911542440698085,1.8706382174319254e-05,0.0,0.0,0.010730789717716264,0.023068098511574212,0.21224039793014526,0.22997374636145318,0.035855092458232436,0.2122404002584517,0.00017732523877678544,0.0,1185.6774193548388,0.0
44,0.0030413127181330517,0.0003554472267361624,0.0009733646847082362,1.973769674863903e-05,0.0,1.8035051801644379e-10,0.00035377429074807357,1.672937553718969e-05,0.0,0.0,0.010704749414824724,0.023154659044375896,0.2206244021654129,0.23565322094801663,0.036672118783757514,0.22062439797446132,0.0001743787204647234,0.0,1188.774193548387,0.0
45,0.003155388899387852,0.00036694321066274175,0.0009888854185720124,1.6914305330916953e-05,0.0,6.195075456212125e-10,0.00036396566429175436,2.9775515680999627e-05,0.0,0.0,0.011106156308514668,0.02374111368760116,0.19728398323059082,0.21859943794228837,0.03872253107352041,0.19728397717699409,0.00017140007381929922,0.0,1188.0,0.0
46,0.002916801953688264,0.0003763317654374987,0.0009254740697572068,1.9300581371798245e-05,0.0,6.104807331695727e-10,0.0003726538915153859,3.6778769364380946e-05,0.0,0.0,0.011288237716957243,0.024166679166604168,0.19343507289886475,0.2167296692064595,0.0398691135607483,0.19343507243320346,0.00016839134025613685,0.0,1192.0645161290322,0.0
47,0.0029153145752066085,0.0003603013777007748,0.0009300026839839354,2.459628935243487e-05,0.0,3.102869122514894e-10,0.0003576479502953589,2.6534259242388153e-05,0.0,0.0,0.011013015867285116,0.023571179428461868,0.19728676974773407,0.21853063858439828,0.03785655295470423,0.19728678138926625,0.000165354581810931,0.0,1206.967741935484,0.0
48,0.0031913211456530035,0.0003485105179216979,0.0009820933769186658,2.2202846982890472e-05,0.0,9.044125060824437e-10,0.0003464768212454926,2.0337024514966678e-05,0.0,0.0,0.010789362146347174,0.023127653133580457,0.20049737393856049,0.22160362417525187,0.035752052017576,0.20049737859517336,0.00016229187972623048,0.0,1200.1935483870968,0.0
49,0.003311348478159597,0.00035017882640074404,0.0010264198231931415,1.7156396944712116e-05,0.0,6.490979438532643e-11,0.0003482527972664684,1.926032541632594e-05,0.0,0.0,0.01077132461891067,0.02314159476400687,0.20390793681144714,0.22421634951911482,0.036055598099262134,0.20390794286504388,0.00015920533302505872,0.0,1205.6129032258063,0.0
50,0.0027357372549182226,0.000348038665833883,0.000874973495580977,1.75329057400074e-05,0.0,3.823546769789695e-10,0.0003463319527717041,1.7067092195637607e-05,0.0,0.0,0.010690238281400156,0.023025886977794237,0.20899298787117004,0.2275396600805466,0.03560108665297326,0.20899298274889588,0.00015609705707234835,0.0,1184.516129032258,0.0
51,0.0031824634605718237,0.000354982927092351,0.0009902210938068287,1.735285796976607e-05,0.0,5.383964313803026e-10,0.00035231873958504627,2.6641889430071126e-05,0.0,0.0,0.010976141484518864,0.023443545563126385,0.1953968107700348,0.2170888978814829,0.03692595835751559,0.19539681682363153,0.0001529691821251754,0.0,1207.3548387096773,0.0
52,0.003286639115803184,0.00036285344685893506,0.0010071047713168927,1.620011715335896e-05,0.0,5.611385460513766e-10,0.00035972768715250174,3.1257581472995556e-05,0.0,0.0,0.01111440347977185,0.023732889843528112,0.19325125217437744,0.21573630376553,0.03811164165455023,0.19325125310570002,0.000149823851872788,0.0,1207.5483870967741,0.0
53,0.0029898650696380965,0.00036262921431833614,0.000939630676105979,1.7217341594239827e-05,0.0,2.776523225350541e-10,0.00035952885601935644,3.1003591305177126e-05,0.0,0.0,0.011113327021004446,0.023790309586712195,0.19190746545791626,0.2152072865216651,0.038064003875626466,0.19190746871754527,0.0001466632219674282,0.0,1213.1612903225807,0.0
54,0.0030956198649120426,0.0003660341795434111,0.0009710262858143617,2.1687846543177477e-05,0.0,4.002785391699358e-10,0.0003629088127386889,3.1253659861769325e-05,0.0,0.0,0.011140406355191975,0.02396501901362177,0.19052821397781372,0.21474727718760978,0.038530161407558085,0.19052823120728135,0.00014348945854695622,0.0,1193.4193548387098,0.0
55,0.0036538259235150633,0.00034993187208393853,0.0010896014554741523,1.9121073041934587e-05,0.0,8.765900111519554e-10,0.00034781858058912415,2.1132943142479883e-05,0.0,0.0,0.010817995390941188,0.023193514047258508,0.1988462507724762,0.22102053781431452,0.03603247882609692,0.19884623866528273,0.00014030473675028746,0.0,1219.9354838709678,0.0
56,0.0031737806237933618,0.00034903637216692526,0.0009838857344396774,2.0335728014552225e-05,0.0,4.1611498386780414e-10,0.0003470903175184503,1.946054180734791e-05,0.0,0.0,0.010756443176966687,0.02308136314350122,0.20773975551128387,0.22569474572789225,0.03601524649008142,0.2077397583052516,0.00013711123922666092,0.0,1218.0,0.0
57,0.002680486225853524,0.00034988802508451045,0.0008708175455760811,2.187141623996849e-05,0.0,0.0,0.00034716727012502294,2.7207594355007003e-05,0.0,0.0,0.010943327870677316,0.023274801719389695,0.19389474391937256,0.21623926364839463,0.03602970904991903,0.19389474391937256,0.0001339111546397605,0.0,1189.5483870967741,0.0
58,0.0034446306338894272,0.0003485151953230213,0.0010427378029787852,2.294347315191478e-05,0.0,3.548285575189044e-10,0.0003466128172086818,1.9023807518741315e-05,0.0,0.0,0.010740422152310972,0.02306207071947603,0.2078976333141327,0.2257701154953066,0.03591716880733265,0.20789762772619724,0.00013070667616771437,0.0,1216.8387096774193,0.0
59,0.0028980781113909135,0.00034710362628434917,0.0009008428352254052,2.2025748069521093e-05,0.0,2.738441371065481e-10,0.000344587246737709,2.516375876179414e-05,0.0,0.0,0.010880796844532473,0.023155142304335727,0.19530081748962402,0.21699391251916156,0.03564202856814748,0.1953008291311562,0.00012749999999999995,0.0,1211.032258064516,0.0
60,0.0026790694025675614,0.0003617093337067802,0.0008707265763904058,1.7905997321665176e-05,0.0,2.763941414450588e-10,0.00035841945957924636,3.28988280671183e-05,0.0,0.0,0.011127601467568738,0.02377214219277544,0.18925942480564117,0.21412449864731334,0.03764660600528616,0.1892594234086573,0.0001242933238322855,0.0,1210.4516129032259,0.0
61,0.0032256856305344452,0.00034954769528537454,0.001009096447829037,2.438260379412602e-05,0.0,9.798768545703133e-10,0.0003472778002365625,2.2698919565300457e-05,0.0,0.0,0.01083868378886801,0.023178407219316605,0.1985987424850464,0.22016793743216095,0.03598180399909969,0.19859874481335282,0.00012108884536023933,0.0,1220.7096774193549,0.0
62,0.0028528958453886933,0.0003465140762273222,0.0009106216631123736,2.020035236132718e-05,0.0,4.24645800399961e-10,0.0003443810876758237,2.1329873691554114e-05,0.0,0.0,0.010786325046696613,0.023080373102425677,0.19860711693763733,0.22030603926904846,0.035477845309172536,0.1986071220599115,0.00011788876077333895,0.0,1210.0645161290322,0.0
63,0.002687017476531647,0.00035347449426938383,0.0008485615901243423,1.8338020518351713e-05,0.0,4.5757577016911037e-10,0.00035047848151797164,2.9960149277030723e-05,0.0,0.0,0.011006309478888471,0.023490755282819135,0.1891530454158783,0.21493316870316093,0.03626981683744448,0.1891530491411686,0.0001146952632497124,0.0,1203.483870967742,0.0
64,0.002907671146996079,0.0003457450449267136,0.0009212897547836145,2.007511600074776e-05,0.0,6.357139749154417e-10,0.00034329718411234874,2.447855818640424e-05,0.0,0.0,0.010854083182326855,0.023135318104808,0.19350218772888184,0.21590980987109712,0.03536250014255955,0.19350218679755926,0.00011151054145304365,0.0,1221.0967741935483,0.0
65,0.002892249699441656,0.0003453882589902995,0.0009215896716341376,1.718392384704672e-05,0.0,9.360833436145848e-11,0.00034325126658326814,2.136993199591026e-05,0.0,0.0,0.010777943862747006,0.023078683959523172,0.1956338733434677,0.2190876381608827,0.03516164803995362,0.195633877068758,0.00010833677803257167,0.0,1221.483870967742,0.0
66,0.0033398962677306226,0.0003562218542875988,0.001049159049627281,1.78547960338678e-05,0.0,6.325649672526027e-10,0.0003532142935520304,3.0075573119704912e-05,0.0,0.0,0.011032259173782049,0.02363903318019701,0.18874722719192505,0.21400562143295607,0.0368310749527845,0.1887472248636186,0.00010517614812721191,0.0,1231.1612903225807,0.0
67,0.003005193591478371,0.0003534223526782755,0.0009411203218699102,2.1798751518989804e-05,0.0,4.104279381878533e-11,0.0003504909192478018,2.9314315660095807e-05,0.0,0.0,0.010996489906936689,0.023531913969388887,0.18865041434764862,0.21394973624940408,0.03639448818063976,0.1886504190042615,0.00010203081787482442,0.0,1222.258064516129,0.0
68,0.003056965039802655,0.00034474042435509285,0.00096613323811682,1.6895598117762055e-05,0.0,2.0911885200845452e-10,0.0003425097716639617,2.230656056261588e-05,0.0,0.0,0.010804210350462065,0.0231425172392319,0.19218412041664124,0.215556039010472,0.03515885864853081,0.19218412833288312,9.890294292765155e-05,0.0,1224.1935483870968,0.0
69,0.0032953495786885822,0.00036014869900619876,0.0010021945251332176,1.59917361477182e-05,0.0,1.4349984628178856e-10,0.00035699058415567767,3.158114278838704e-05,0.0,0.0,0.011077497423309641,0.023879105985781492,0.18465471267700195,0.21294370042133529,0.03714542769859368,0.18465471686795354,9.579466697494118e-05,0.0,1217.6129032258063,0.0
70,0.002867699645820164,0.00034688097366597503,0.0009146428971190847,1.521024641474909e-05,0.0,7.704160605841305e-10,0.00034516162954137793,1.719342880538274e-05,0.0,0.0,0.010678704140224296,0.023015502896349793,0.2100771963596344,0.226638172929314,0.035666384109402004,0.21007720846682787,9.270812027376943e-05,0.0,1201.9354838709678,0.0
71,0.0031316677228577674,0.00034374148526694626,0.0009729864710431186,1.8920327552369863e-05,0.0,2.1464355753416134e-10,0.0003416129579168877,2.1285230884261962e-05,0.0,0.0,0.010766652609102059,0.023056921822437813,0.19383284449577332,0.2176688075499478,0.034877539734662615,0.19383285474032164,8.96454181890689e-05,0.0,1235.6129032258063,0.0
72,0.003969898759087007,0.00036149355998661904,0.0011600212141450856,1.9501173853548665e-05,0.0,6.991906528787981e-10,0.00035817534080706537,3.3182211024853e-05,0.0,0.0,0.011100480739715061,0.023996806801954318,0.18533095717430115,0.2139225892374131,0.03716530790552497,0.18533096322789788,8.660865974386302e-05,0.0,1240.0645161290322,0.0
73,0.0025687830376198454,0.0003447460538674412,0.000851519033125031,1.6044320083833995e-05,0.0,6.624787019699616e-10,0.0003425071606346007,2.238899956604915e-05,0.0,0.0,0.010807760318194803,0.023184868279961426,0.1906905174255371,0.2148119296004464,0.035187474323754915,0.19069052720442414,8.359992618070068e-05,0.0,1230.1935483870968,0.0
74,0.0027631452953022335,0.0003455136798688078,0.0009021045726483628,1.759900108173761e-05,0.0,4.568180714987211e-10,0.0003431985408367057,2.3151345171105015e-05,0.0,0.0,0.010828034164979286,0.023264996287392713,0.1892150342464447,0.21381901934535585,0.03524361091777918,0.18921502539888024,8.062127953527646e-05,0.0,1225.3548387096773,0.0
75,0.002730460229119466,0.0003423006398536797,0.0008807165506896713,1.7366513757664388e-05,0.0,3.4178802074054056e-10,0.00034021590129538836,2.0847442426332107e-05,0.0,0.0,0.010751807980148615,0.02305939141369109,0.19297043979167938,0.21624915208264414,0.034700820103871245,0.1929704388603568,7.767476122321446e-05,0.0,1217.225806451613,0.0
76,0.0029144810527683266,0.0003434836814579155,0.0009053148190310646,1.9533257720409423e-05,0.0,2.1995979477908e-10,0.00034127399807662835,2.2096839594658896e-05,0.0,0.0,0.010779916960833334,0.02305660595005694,0.19346444308757782,0.21730551463560643,0.03488938233968389,0.19346444262191653,7.476239064098383e-05,0.0,1234.258064516129,0.0
77,0.0023934028577059507,0.00034157513333151916,0.0007969289698878363,1.9326083980969644e-05,0.0,1.5298195147948488e-10,0.0003394855760104422,2.0895567299053903e-05,0.0,0.0,0.010734688487137828,0.022969381258068848,0.19434265792369843,0.21814292730205742,0.03437606561147973,0.1943426695652306,7.188616378190549e-05,0.0,1217.4193548387098,0.0
78,0.0030437191599048674,0.0003426037583267316,0.0009622512011593508,1.645318463723074e-05,0.0,9.517529137864617e-11,0.00034026336548517326,2.3403921659337357e-05,0.0,0.0,0.010803670892116615,0.023060700674302676,0.1914275586605072,0.21524357438548428,0.03470912300082678,0.19142755726352334,6.904805186819792e-05,0.0,1240.0645161290322,0.0
79,0.0035379215278812954,0.0003461650381463447,0.0010658625706714848,2.076287368283609e-05,0.0,1.9032025953824322e-10,0.0003434777318034321,2.6873049656777376e-05,0.0,0.0,0.010895136426069409,0.02324384982453189,0.18925508856773376,0.21365734587931348,0.035290465713773346,0.1892550908960402,6.624999999999998e-05,0.0,1238.516129032258,0.0
80,0.0031978255550887797,0.0003455303501271244,0.0009765214898863867,1.8666224421746934e-05,0.0,4.4897711256958367e-10,0.0003428307910715895,2.6995623946796904e-05,0.0,0.0,0.010891943751033936,0.023228759199070217,0.18890532851219177,0.2134432313800228,0.03513826556500826,0.18890532664954662,6.349392582229624e-05,0.0,1225.741935483871,0.0
