train_loss,val_loss,train_data,train_physics,train_mono,train_bound,val_data,val_physics,val_mono,val_bound,val_mae,val_rmse,val_real_mae,val_real_rmse,val_endpoint_mae,val_real_endpoint_mae,lr,violations,nfe,skipped_batches
0.1014724647005399,0.03338402137160301,0.03142219719787439,0.02401957301958646,0.0,0.0,0.03338392823934555,9.375000900035957e-07,0.0,0.0,0.26622432470321655,0.2883347293695012,0.26622432470321655,0.2883347293695012,0.2662243149243295,0.2662243149243295,0.0002911350713046861,0.0,552.6666666666666,0.0
0.10310883571704228,0.03336721286177635,0.028134802356362343,0.06234808638691902,0.0,0.0,0.03336711972951889,9.375000900035957e-07,0.0,0.0,0.26614654064178467,0.2882532959077167,0.26614654064178467,0.2882532959077167,0.26614653738215566,0.26614653738215566,0.00028946998405894326,0.0,564.6666666666666,0.0
0.10807353009780248,0.03334680572152138,0.03444067885478338,0.01583831045475866,0.0,0.0,0.033346712589263916,9.375000900035957e-07,0.0,0.0,0.26605209708213806,0.28815441287631743,0.26605209708213806,0.28815441287631743,0.2660521059297025,0.2660521059297025,0.00028766730612131295,0.0,634.6666666666666,0.0
0.10336024065812428,0.033321674913167953,0.032416638607780136,0.020367754878028183,0.0,0.0,0.03332158178091049,9.375000900035957e-07,0.0,0.0,0.26593631505966187,0.28803244918568643,0.26593631505966187,0.28803244918568643,0.2659363220445812,0.2659363220445812,0.00028572881651727964,0.0,696.6666666666666,0.0
0.10070687035719554,0.033300239592790604,0.030226624260346096,0.03342332924535185,0.0,0.0,0.03330014646053314,9.375000900035957e-07,0.0,0.0,0.2658376097679138,0.2879283926839855,0.2658376097679138,0.2879283926839855,0.2658375925384462,0.2658375925384462,0.0002836564283020457,0.0,694.6666666666666,0.0
0.1081231211622556,0.03327878564596176,0.033036377280950546,0.030046633755167324,0.0,0.0,0.0332786925137043,9.375000900035957e-07,0.0,0.0,0.26573896408081055,0.2878241820765523,0.26573896408081055,0.2878241820765523,0.265738969668746,0.265738969668746,0.0002814521866725773,0.0,622.6666666666666,0.0
0.12289522091547649,0.03325430676341057,0.03893391415476799,0.020311603310650145,0.0,0.0,0.03325421363115311,9.375000900035957e-07,0.0,0.0,0.2656267285346985,0.28770516010323527,0.2656267285346985,0.28770516010323527,0.26562673272565007,0.26562673272565007,0.0002791182669492413,0.0,590.6666666666666,0.0
0.12996252129475275,0.03323565423488617,0.03699511786301931,0.06325721368193626,0.0,0.0,0.03323556110262871,9.375000900035957e-07,0.0,0.0,0.2655411958694458,0.28761444301868216,0.2655411958694458,0.28761444301868216,0.2655411818996072,0.2655411818996072,0.00027665697242902713,0.0,560.6666666666666,0.0
0.10838029781977336,0.0332181341946125,0.033156001940369606,0.029707641571121712,0.0,0.0,0.03321804106235504,9.375000900035957e-07,0.0,0.0,0.26546090841293335,0.28752917784367177,0.26546090841293335,0.28752917784367177,0.2654609074816108,0.2654609074816108,0.0002740707321124705,0.0,546.6666666666666,0.0
0.11732797076304753,0.03320008143782616,0.03326955127219359,0.05839771466950575,0.0,0.0,0.033199988305568695,9.375000900035957e-07,0.0,0.0,0.2653779685497284,0.2874413342329027,0.2653779685497284,0.2874413342329027,0.265377976000309,0.265377976000309,0.00027136209830652333,0.0,570.6666666666666,0.0
0.0959752897421519,0.03318445011973381,0.028431580712397892,0.03560182514290015,0.0,0.0,0.03318435698747635,9.375000900035957e-07,0.0,0.0,0.2653064429759979,0.28736520903850826,0.2653064429759979,0.28736520903850826,0.2653064373880625,0.2653064373880625,0.0002685337441057347,0.0,540.6666666666666,0.0
0.1123874435822169,0.033167965710163116,0.03331339235107104,0.041490895593521294,0.0,0.0,0.033167872577905655,9.375000900035957e-07,0.0,0.0,0.26523083448410034,0.2872849530898731,0.26523083448410034,0.2872849530898731,0.2652308102697134,0.2652308102697134,0.00026558846075422956,0.0,542.6666666666666,0.0
0.10977813601493835,0.03315166383981705,0.0343037856121858,0.02288926344279692,0.0,0.0,0.033151570707559586,9.375000900035957e-07,0.0,0.0,0.2651560306549072,0.2872055567314745,0.2651560306549072,0.2872055567314745,0.2651560315862298,0.2651560315862298,0.0002625291548910874,0.0,532.6666666666666,0.0
0.12594222525755563,0.03313661739230156,0.039620835334062576,0.023599066381014683,0.0,0.0,0.0331365242600441,9.375000900035957e-07,0.0,0.0,0.26508721709251404,0.28713219740071055,0.26508721709251404,0.28713219740071055,0.2650872254744172,0.2650872254744172,0.00025935884568184064,0.0,532.6666666666666,0.0
0.11099922160307567,0.03312116488814354,0.03609080861012141,0.009089323430392445,0.0,0.0,0.03312107175588608,9.375000900035957e-07,0.0,0.0,0.26501646637916565,0.28705687269911423,0.26501646637916565,0.28705687269911423,0.2650164654478431,0.2650164654478431,0.00025608066183892275,0.0,546.6666666666666,0.0
0.11864158759514491,0.03310545161366463,0.03552969669302305,0.04017500455180804,0.0,0.0,0.033105358481407166,9.375000900035957e-07,0.0,0.0,0.264944463968277,0.28698025609182914,0.264944463968277,0.28698025609182914,0.2649444527924061,0.2649444527924061,0.00025269783853400685,0.0,526.6666666666666,0.0
0.10215964168310165,0.03308863937854767,0.030863946303725243,0.031892682035125595,0.0,0.0,0.03308854624629021,9.375000900035957e-07,0.0,0.0,0.26486748456954956,0.28689826937446355,0.26486748456954956,0.28689826937446355,0.26486749527975917,0.26486749527975917,0.0002492137142052816,0.0,524.6666666666666,0.0
0.11850795894861221,0.03307279571890831,0.03464867795507113,0.04853976145386696,0.0,0.0,0.03307270258665085,9.375000900035957e-07,0.0,0.0,0.2647954821586609,0.2868208440970485,0.2647954821586609,0.2868208440970485,0.2647954891435802,0.2647954891435802,0.000245631727262816,0.0,544.6666666666666,0.0
0.1120556890964508,0.03305763006210327,0.03475250924626986,0.02599387421643466,0.0,0.0,0.03305753692984581,9.375000900035957e-07,0.0,0.0,0.2647261321544647,0.2867468277074781,0.2647261321544647,0.2867468277074781,0.2647261368110776,0.2647261368110776,0.0002419554126952638,0.0,542.6666666666666,0.0
0.11526349186897278,0.033042892813682556,0.03286996732155482,0.055511970072984695,0.0,0.0,0.033042799681425095,9.375000900035957e-07,0.0,0.0,0.26465868949890137,0.2866748583925276,0.26465868949890137,0.2866748583925276,0.2646587030030787,0.2646587030030787,0.00023818839858125637,0.0,556.6666666666666,0.0
0.11036541312932968,0.03302745148539543,0.03374886264403661,0.030396087230883495,0.0,0.0,0.03302735835313797,9.375000900035957e-07,0.0,0.0,0.26458826661109924,0.2865994134920911,0.26458826661109924,0.2865994134920911,0.2645882563665509,0.2645882563665509,0.00023433440250892698,0.0,538.6666666666666,0.0
0.10921080410480499,0.03301246836781502,0.030498603358864784,0.059049975126981735,0.0,0.0,0.033012375235557556,9.375000900035957e-07,0.0,0.0,0.2645198702812195,0.2865261980065501,0.2645198702812195,0.2865261980065501,0.26451988983899355,0.26451988983899355,0.00023039722790710052,0.0,554.6666666666666,0.0
0.11500999083121617,0.032997313886880875,0.03407753258943558,0.0425913180029814,0.0,0.0,0.03299722075462341,9.375000900035957e-07,0.0,0.0,0.2644505798816681,0.2864521575030809,0.2644505798816681,0.2864521575030809,0.2644505803473294,0.2644505803473294,0.00022638076029176817,0.0,530.6666666666666,0.0
0.10820301870505016,0.032982341945171356,0.03516411719222864,0.009035556798077474,0.0,0.0,0.032982248812913895,9.375000900035957e-07,0.0,0.0,0.26438242197036743,0.2863789043701508,0.26438242197036743,0.2863789043701508,0.2643824233673513,0.2643824233673513,0.00022228896343155218,0.0,534.6666666666666,0.0
0.11970710754394531,0.032967422157526016,0.03640533983707428,0.03497030419392407,0.0,0.0,0.032967329025268555,9.375000900035957e-07,0.0,0.0,0.26431435346603394,0.28630591874968153,0.26431435346603394,0.28630591874968153,0.2643143618479371,0.2643143618479371,0.000218125875435945,0.0,538.6666666666666,0.0
0.10991568863391876,0.03295234218239784,0.032526811584830284,0.04111751499059816,0.0,0.0,0.03295224905014038,9.375000900035957e-07,0.0,0.0,0.2642453908920288,0.28623218568399517,0.2642453908920288,0.28623218568399517,0.26424538204446435,0.26424538204446435,0.00021389560477018263,0.0,558.6666666666666,0.0
0.09551246215899785,0.03293713927268982,0.02956315316259861,0.022743335750343856,0.0,0.0,0.03293704614043236,9.375000900035957e-07,0.0,0.0,0.26417624950408936,0.28615775666856186,0.26417624950408936,0.28615775666856186,0.2641762373968959,0.2641762373968959,0.0002096023262006853,0.0,542.6666666666666,0.0
0.10544745872418086,0.032922446727752686,0.03405108799537023,0.010980642846864916,0.0,0.0,0.032922353595495224,9.375000900035957e-07,0.0,0.0,0.26410943269729614,0.28608578240109045,0.26410943269729614,0.28608578240109045,0.2641094187274575,0.2641094187274575,0.00020525027667506746,0.0,548.6666666666666,0.0
0.10320030152797699,0.03290772810578346,0.03210749911765257,0.022926012405681224,0.0,0.0,0.032907634973526,9.375000900035957e-07,0.0,0.0,0.2640422582626343,0.2860137379221178,0.2640422582626343,0.2860137379221178,0.26404224522411823,0.26404224522411823,0.00020084375114078147,0.0,532.6666666666666,0.0
0.10009822746117909,0.03289332613348961,0.02987912856042385,0.03486946334570954,0.0,0.0,0.03289323300123215,9.375000900035957e-07,0.0,0.0,0.263976514339447,0.2859432126084306,0.263976514339447,0.2859432126084306,0.263976501300931,0.263976501300931,0.00019638709830652336,0.0,534.6666666666666,0.0
0.12500904748837152,0.03287721797823906,0.038107349226872124,0.03562332743839155,0.0,0.0,0.0328771248459816,9.375000900035957e-07,0.0,0.0,0.26390334963798523,0.285864212462265,0.26390334963798523,0.285864212462265,0.2639033505693078,0.2639033505693078,0.00019188471635058244,0.0,542.6666666666666,0.0
0.11280738562345505,0.032861076295375824,0.03549729846417904,0.02105163299703842,0.0,0.0,0.03286098316311836,9.375000900035957e-07,0.0,0.0,0.26382994651794434,0.28578508619567095,0.26382994651794434,0.28578508619567095,0.26382993906736374,0.26382993906736374,0.00018734104858036995,0.0,528.6666666666666,0.0
0.11158131808042526,0.03284517303109169,0.03577930231889089,0.014144708562601712,0.0,0.0,0.03284507989883423,9.375000900035957e-07,0.0,0.0,0.2637575566768646,0.28570711151337636,0.2637575566768646,0.28570711151337636,0.2637575725093484,0.2637575725093484,0.00018276057904741157,0.0,546.6666666666666,0.0
0.10698204984267552,0.03282943367958069,0.03216220376392206,0.034984804204744556,0.0,0.0,0.03282934054732323,9.375000900035957e-07,0.0,0.0,0.26368582248687744,0.28562992417245725,0.26368582248687744,0.28562992417245725,0.2636858029291034,0.2636858029291034,0.0001781478281221294,0.0,556.6666666666666,0.0
0.1181822121143341,0.03281311318278313,0.03769486273328463,0.016992093915102185,0.0,0.0,0.032813020050525665,9.375000900035957e-07,0.0,0.0,0.26361188292503357,0.2855497675800062,0.26361188292503357,0.2855497675800062,0.2636118861846626,0.2636118861846626,0.00017350734803278262,0.0,542.6666666666666,0.0
0.11791548877954483,0.03279650956392288,0.03592675303419431,0.03378408580457896,0.0,0.0,0.03279641643166542,9.375000900035957e-07,0.0,0.0,0.2635362148284912,0.2854683096077899,0.2635362148284912,0.2854683096077899,0.26353623205795884,0.26353623205795884,0.00016884371837296743,0.0,534.6666666666666,0.0
0.11246966818968455,0.03277965262532234,0.031871035074194275,0.05618853618701299,0.0,0.0,0.03277955949306488,9.375000900035957e-07,0.0,0.0,0.2634594738483429,0.28538556219497946,0.2634594738483429,0.28538556219497946,0.263459465932101,0.263459465932101,0.0001641615415821112,0.0,550.6666666666666,0.0
0.12051052848498027,0.0327618308365345,0.03379910811781883,0.06371067588527997,0.0,0.0,0.03276173770427704,9.375000900035957e-07,0.0,0.0,0.26337891817092896,0.28529793341764315,0.26337891817092896,0.28529793341764315,0.26337894005700946,0.26337894005700946,0.00015946543840342055,0.0,524.6666666666666,0.0
0.11801701784133911,0.032743994146585464,0.03630954151352247,0.030294640746357498,0.0,0.0,0.032743901014328,9.375000900035957e-07,0.0,0.0,0.2632978558540344,0.28521029077856214,0.2632978558540344,0.28521029077856214,0.2632978749461472,0.2632978749461472,0.00015476004332376533,0.0,534.6666666666666,0.0
0.10601761192083359,0.03272663429379463,0.030588705092668533,0.04750500060617924,0.0,0.0,0.03272654116153717,9.375000900035957e-07,0.0,0.0,0.26321861147880554,0.28512505138552285,0.26321861147880554,0.28512505138552285,0.2632186212576926,0.2632186212576926,0.00015005,0.0,560.6666666666666,0.0
0.12411202241977055,0.032707568258047104,0.03853776305913925,0.028329114875835632,0.0,0.0,0.03270747512578964,9.375000900035957e-07,0.0,0.0,0.2631324231624603,0.2850312259365825,0.2631324231624603,0.2850312259365825,0.26313241571187973,0.26313241571187973,0.00014533995667623465,0.0,554.6666666666666,0.0
0.10644276191790898,0.03268956393003464,0.031997994830211006,0.03482924207484454,0.0,0.0,0.032689470797777176,9.375000900035957e-07,0.0,0.0,0.263050377368927,0.28494272990948544,0.263050377368927,0.28494272990948544,0.26305036433041096,0.26305036433041096,0.00014063456159657946,0.0,550.6666666666666,0.0
0.11693381269772847,0.032671403139829636,0.03435306375225385,0.04624874827762445,0.0,0.0,0.032671310007572174,9.375000900035957e-07,0.0,0.0,0.26296812295913696,0.284853330169631,0.26296812295913696,0.284853330169631,0.2629681243561208,0.2629681243561208,0.00013593845841788877,0.0,534.6666666666666,0.0
0.10211864113807678,0.03265376016497612,0.031263772398233414,0.027757758194563092,0.0,0.0,0.03265366703271866,9.375000900035957e-07,0.0,0.0,0.26288795471191406,0.2847664925937492,0.26288795471191406,0.2847664925937492,0.26288794120773673,0.26288794120773673,0.00013125628162703257,0.0,552.6666666666666,0.0
0.10415808359781902,0.032635513693094254,0.033521381517251335,0.011979798592316607,0.0,0.0,0.03263542056083679,9.375000900035957e-07,0.0,0.0,0.2628057897090912,0.28467652715312053,0.2628057897090912,0.28467652715312053,0.2628057901747525,0.2628057901747525,0.00012659265196721738,0.0,558.6666666666666,0.0
0.10311418771743774,0.03261984884738922,0.03207709453999996,0.022943016061541737,0.0,0.0,0.03261975571513176,9.375000900035957e-07,0.0,0.0,0.2627343535423279,0.28459943990149644,0.2627343535423279,0.28459943990149644,0.2627343665808439,0.2627343665808439,0.00012195217187787059,0.0,552.6666666666666,0.0
0.11453370998303096,0.03260333463549614,0.0381778118511041,9.004630404281974e-07,0.0,0.0,0.03260324150323868,9.375000900035957e-07,0.0,0.0,0.26265949010849,0.2845180633690153,0.26265949010849,0.2845180633690153,0.2626594784669578,0.2626594784669578,0.00011733942095258847,0.0,554.6666666666666,0.0
0.11568733056386311,0.03258753940463066,0.034880422676603,0.0368202148626248,0.0,0.0,0.0325874462723732,9.375000900035957e-07,0.0,0.0,0.2625880837440491,0.2844401473574068,0.2625880837440491,0.2844401473574068,0.2625880897976458,0.2625880897976458,0.00011275895141963,0.0,566.6666666666666,0.0
0.12005863587061565,0.03257230296730995,0.038041589160760246,0.019779574519058468,0.0,0.0,0.03257220983505249,9.375000900035957e-07,0.0,0.0,0.26251885294914246,0.28436507899406765,0.26251885294914246,0.28436507899406765,0.26251884922385216,0.26251884922385216,0.00010821528364941757,0.0,550.6666666666666,0.0
0.09905547151962917,0.032556984573602676,0.03193162319560846,0.010868663724901731,0.0,0.0,0.032556891441345215,9.375000900035957e-07,0.0,0.0,0.26244986057281494,0.28428944044673254,0.26244986057281494,0.28428944044673254,0.26244983775541186,0.26244983775541186,0.00010371290169347667,0.0,556.6666666666666,0.0
0.12578028937180838,0.03254322707653046,0.04015353818734487,0.017732244525708058,0.0,0.0,0.032543133944272995,9.375000900035957e-07,0.0,0.0,0.2623870372772217,0.28422165917936126,0.2623870372772217,0.28422165917936126,0.2623870223760605,0.2623870223760605,9.925624885921855e-05,0.0,560.6666666666666,0.0
0.12163239965836208,0.03252791240811348,0.038617355128129326,0.01926779137769093,0.0,0.0,0.03252781927585602,9.375000900035957e-07,0.0,0.0,0.2623186707496643,0.2841458906808592,0.2623186707496643,0.2841458906808592,0.26231866842135787,0.26231866842135787,9.484972332493257e-05,0.0,542.6666666666666,0.0
0.1103222668170929,0.032513298094272614,0.03524487838149071,0.015292126268377615,0.0,0.0,0.03251320496201515,9.375000900035957e-07,0.0,0.0,0.2622511386871338,0.284074009912886,0.2622511386871338,0.284074009912886,0.2622511563822627,0.2622511563822627,9.049767379931463e-05,0.0,562.6666666666666,0.0
0.11721688012282054,0.032498471438884735,0.03628925482432047,0.027830380522042713,0.0,0.0,0.032498378306627274,9.375000900035957e-07,0.0,0.0,0.26218438148498535,0.28400073365079787,0.26218438148498535,0.28400073365079787,0.26218436751514673,0.26218436751514673,8.620439522981734e-05,0.0,538.6666666666666,0.0
0.11279115577538808,0.03248485550284386,0.03336667952438196,0.042303741174767616,0.0,0.0,0.032484762370586395,9.375000900035957e-07,0.0,0.0,0.26212313771247864,0.2839334082748418,0.26212313771247864,0.2839334082748418,0.2621231274679303,0.2621231274679303,8.197412456405496e-05,0.0,546.6666666666666,0.0
0.12621818979581198,0.032471831887960434,0.03928879275918007,0.027839366887368062,0.0,0.0,0.03247173875570297,9.375000900035957e-07,0.0,0.0,0.2620636820793152,0.2838691509153203,0.2620636820793152,0.2838691509153203,0.2620636788196862,0.2620636788196862,7.781103656844776e-05,0.0,558.6666666666666,0.0
0.108439768354098,0.032458577305078506,0.03373814250032107,0.024084462204503627,0.0,0.0,0.032458484172821045,9.375000900035957e-07,0.0,0.0,0.262004017829895,0.2838035795065359,0.262004017829895,0.2838035795065359,0.26200399082154036,0.26200399082154036,7.371923970823181e-05,0.0,560.6666666666666,0.0
0.12708152830600739,0.03244564309716225,0.039204770078261696,0.031557388118547657,0.0,0.0,0.032445549964904785,9.375000900035957e-07,0.0,0.0,0.26194560527801514,0.2837396209767935,0.26194560527801514,0.2837396209767935,0.26194562995806336,0.26194562995806336,6.970277209289941e-05,0.0,548.6666666666666,0.0
0.11406798164049785,0.03243429213762283,0.03643706254661083,0.015855978473382493,0.0,0.0,0.03243419900536537,9.375000900035957e-07,0.0,0.0,0.26189446449279785,0.28368344845665705,0.26189446449279785,0.28368344845665705,0.2618944742716849,0.2618944742716849,6.5765597491073e-05,0.0,552.6666666666666,0.0
0.11056060095628102,0.03242375701665878,0.03286271542310715,0.03990819863975048,0.0,0.0,0.03242366388440132,9.375000900035957e-07,0.0,0.0,0.261846661567688,0.2836313890012433,0.261846661567688,0.2836313890012433,0.26184665970504284,0.26184665970504284,6.191160141874366e-05,0.0,556.6666666666666,0.0
