Study,Year,DOI_or_ID,Source_URL,Source_Access,Source_File,Inclusion_Tier,Reliability_Tier,Mn_wt,C_wt,Al_wt,Si_wt,Cu_wt,Ni_wt,Cr_wt,Mo_wt,Nb_wt,V_wt,T_anneal_C,Time_sec,RA_fraction,RA_pct,Measurement_Method,Data_Quality,Initial_Condition,Source_Ref,Extraction_Note,ML_Ready,Row_Key
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.094115207614369,0.10734217387193493,0.9973850827397094,0.0,0.0,0.0,0.0,0.2,0.05,0.0,596.4830512105515,411.7963077278457,0.012765244015783586,1.2765244015783586,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018_hr|5.0|0.12|1.0|0.0|625.0|1800.0|0.19|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.266578026465557,0.1483338812240531,0.0,0.2033852527814103,0.0,0.026,0.083,0.018,0.01,0.004,771.4726536356544,2319.9592686284773,0.01531422076957346,1.5314220769573461,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|60.0|0.259|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,11.884122613771835,0.037932532706863836,0.008989402885909846,0.06440236920783776,0.0,0.0,0.0,0.0,0.0,0.0,607.4540294611733,3829.7026635447182,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|600.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.942872655697934,0.1242193299389518,0.07935768075431843,0.16699072946076235,0.0,0.026,0.083,0.018,0.01,0.004,528.3932086578266,8518.637443867616,0.00424133649697568,0.424133649697568,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|750.0|30.0|0.38|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.508165772859817,0.3678252488090802,3.2288553254466517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.7092191006753,147233.9125272914,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,chen_2023_mn_segregation_band|9.0|0.35|3.2|0.0|650.0|3600.0|0.659|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,12.071905563485364,0.05531931741162534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.9106209686738,10383.44421690668,0.018835056241264837,1.8835056241264838,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|575.0|3600.0|0.1|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.7388972160915435,0.06647605857627592,0.01921541143095486,0.17490682660457732,0.0,0.0,0.0,0.0,0.0,0.0,723.845151566617,489822.4571419705,0.019044145815055837,1.9044145815055837,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|660.0|3600.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.201504666501512,0.20962149477100575,0.04834747313834682,0.015547925629847673,0.0,0.0,0.0,0.0,0.0,0.0,595.9969992349069,40333.3314295077,0.023428810578769832,2.3428810578769834,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,shi_2010|5.0|0.2|0.0|0.0|650.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.975988066656506,0.2001339780966605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9746425029709,539739.4612492904,0.0039911041013893905,0.39911041013893905,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,luo_2011|5.0|0.2|0.0|0.0|650.0|518400.0|0.4|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.874366081810077,0.23574519725677526,1.98414251558939,0.44047250275157196,0.0,0.0,0.0,0.0,0.0,0.0,716.4917655953413,7043.941809432557,0.03251710447318322,3.251710447318322,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lpbf_2021|3.93|0.23|2.01|0.51|690.0|600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.123700031821189,0.0,0.17131208477630008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.4560577581409,24974.64708950632,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|625.0|86400.0|0.42|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.815785900989028,0.14105597913365933,0.0,0.06699103717502833,0.0,0.0,0.0,0.0,0.0,0.0,654.2250875758504,45019.29281716528,0.03070397019648694,3.070397019648694,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,demoor_2011|7.1|0.11|0.0|0.0|600.0|360000.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.007577984861778,0.22130570048485665,2.107237662128008,0.45985092277024464,0.0,0.0,0.0,0.0,0.0,0.0,706.5217984861723,53201.357729933705,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lpbf_2021|3.93|0.23|2.01|0.51|25.0|0.0|0.14|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.820850057700985,0.15334024490424966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.3144364976567,38.21891542407564,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2018_reverse_phase|5.4|0.13|0.0|0.0|700.0|1800.0|0.0932|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.432559085683408,0.13716696726043287,0.0589302977194273,0.16856870595921725,0.0,0.0,0.0,0.0,0.0,0.0,840.7193072553432,106.12880175349116,0.03041712040592391,3.041712040592391,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.33|0.14|0.0|0.24|725.0|30.0|0.32|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.087233337167638,0.15110645673482445,0.1097337302311576,0.1879552266538697,0.0,0.026,0.083,0.018,0.01,0.004,562.991231774721,286.648787010262,0.009905656839204318,0.9905656839204318,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|725.0|30.0|0.393|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.888436838305786,0.061013352485392046,0.0,0.020284739442994793,0.0,0.0,0.0,0.0,0.0,0.0,603.8685324298294,442.35070018381515,0.007786837579021511,0.778683757902151,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,han_2014|9.0|0.05|0.0|0.0|700.0|3600.0|0.25|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,11.909725205864076,0.06720277632725069,0.0,0.1269101494225854,0.0,0.0,0.0,0.0,0.0,0.0,617.4875184901495,236739.13131492655,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|675.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.944128210829488,0.10739064439253783,0.8226610116576925,0.013066890769196225,0.0,0.0,0.0,0.2,0.05,0.0,729.4609226222732,38686.54854643701,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,pmc6266817_2018|5.0|0.12|1.0|0.0|750.0|1800.0|0.2|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.9168825627931803,0.32613453101918294,0.3646397841967198,0.0,0.0,2.0,0.0,0.0,0.0,0.0,638.8544691707756,124.12966692851207,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|650.0|1200.0|0.29|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.091588517036405,0.16769659776367163,0.047359678315709135,0.2217761963591079,0.0,0.0,0.0,0.0,0.0,0.0,686.2093669126731,2052.874764573034,0.002078209366143328,0.2078209366143328,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|775.0|30.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.418693997294024,0.09611960531137215,0.0,0.5417729331098147,0.0,0.0,0.0,0.0,0.0,0.0,670.227283343557,333.91478019983276,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,miller_2013|5.8|0.1|0.0|0.5|650.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,8.189640011090669,0.20052059100713185,2.0087253722831355,0.46534035113799904,0.0,0.0,0.0,0.0,0.0,0.0,660.1458112941662,112011.20278038748,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,ma_2019|8.0|0.2|2.0|0.5|725.0|3600.0|0.35|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.916468964468637,0.29214830036279765,1.867121318188024,0.1381236044058046,0.0,0.0,0.0,0.0,0.0,0.0,669.0146796983927,267774.7900423307,0.025408531659216405,2.5408531659216407,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,cai_2016|10.0|0.3|2.0|0.0|625.0|3600.0|0.18|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.9829285128529825,0.06480345621722351,0.028950062710643244,0.13853699886236284,0.0,0.0,0.0,0.0,0.0,0.0,746.4480559019314,152.86448321521922,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|680.0|3600.0|0.2|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.7520626597558095,0.22567134198398736,0.0,0.01418251922134773,0.0,0.0,0.0,0.0,0.0,0.0,578.5307464876361,1863.1432176433805,0.018576142399555334,1.8576142399555333,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,shi_2010|5.0|0.2|0.0|0.0|650.0|3600.0|0.3|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.462298834706876,0.12393648210804695,0.03898175482950156,0.2430809152371679,0.0,0.026,0.083,0.018,0.01,0.004,647.5388482534742,378964.939344449,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.349|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.384039691237812,0.2858682176722384,0.0,0.26075234205677716,0.0,0.0,0.0,0.0,0.0,0.0,557.991721937472,20209.545037956595,0.002322643851937762,0.2322643851937762,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.11|0.3|0.0|0.24|750.0|30.0|0.27|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,9.211109915665016,0.07416351404621566,0.0,0.09152386013247539,0.0,0.0,0.0,0.0,0.0,0.0,679.0167903606601,163619.85433624435,0.014584723709969976,1.4584723709969976,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,han_2014|9.0|0.05|0.0|0.0|600.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.556753949325421,0.14936822638832545,0.0,0.13460547565220185,0.0,0.0,0.0,0.0,0.0,0.0,643.5876510825611,1039.4665819791428,0.012515188937001796,1.2515188937001795,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.982406635634532,0.15180555373563787,1.9159258823982206,0.047002934931162296,0.0,0.0,0.0,0.0,0.0,0.0,749.7503892920197,239.76351885027404,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,lee_decooman_2014|5.8|0.12|2.0|0.0|625.0|180.0|0.05|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.979068119279856,0.13324342043261223,0.0,0.17987410672309875,0.0,0.0,0.0,0.0,0.0,0.0,659.5951473441686,28368.188752944254,0.007639423163424153,0.7639423163424153,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|725.0|30.0|0.09|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.646840325630835,0.3018942170585635,0.09744712427604757,0.5589633917065714,0.0,0.0,0.0,0.0,0.0,0.0,622.7449232147179,117.13093537821842,0.010139200040664417,1.0139200040664418,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,hausman_2017|6.0|0.3|0.0|0.5|575.0|3600.0|0.15|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.16465457557042,0.12908984584342295,0.013584262199416768,0.1971008730019033,0.0,0.026,0.083,0.018,0.01,0.004,639.2915921717423,123728.86055537469,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|750.0|120.0|0.237|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.0801975875873175,0.002149517529715439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.6611994739326,53248.900703604304,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|575.0|86400.0|0.25|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.522336560241094,0.10338854954073545,0.0,0.04392440924556072,0.0,0.0,0.0,0.0,0.0,0.0,528.2101930239387,616.0117229594912,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2018_reverse_phase|5.4|0.13|0.0|0.0|675.0|1800.0|0.2234|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.208997500728748,0.14927431834982513,0.1283240542436438,0.2314795954253988,0.0,0.026,0.083,0.018,0.01,0.004,607.3274014096291,4205.525468997092,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|700.0|60.0|0.43|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.964070911706424,0.07485211125238508,0.0,0.09078234186048392,0.0,0.0,0.0,0.0,0.0,0.0,663.0224519271767,82650.18413870438,0.0003909165283732345,0.03909165283732345,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,zhao_2014|7.9|0.07|0.05|0.14|580.0|3600.0|0.12|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.324194506295681,0.3091366800630112,0.5547969490320266,0.08073673718485548,0.0,2.0,0.0,0.0,0.0,0.0,606.5794826298118,317273.5518403672,0.023886150130955703,2.38861501309557,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|600.0|1200.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,7.439727460180349,0.13314453513100505,0.0,0.2539505625065076,0.0,0.026,0.083,0.018,0.01,0.004,701.1869572108085,983.9947323658947,0.013612236539974357,1.3612236539974356,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|30.0|0.34|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,3.3692479101677963,0.2965786901894785,0.4653067250234809,0.0,0.0,2.0,0.0,0.0,0.0,0.0,655.2587116013458,75445.53698385665,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sadeghpour_2022_partitioning|4.0|0.31|0.42|0.0|600.0|1200.0|0.08|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,11.93016351793571,0.06091569368049142,0.09329747261319106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.4869228187391,206.15931534514877,0.027547834426267088,2.754783442626709,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,sun_2018|12.0|0.05|0.0|0.0|625.0|86400.0|0.42|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,5.963776773940331,0.0,0.04051745750802898,0.02184785381241511,0.0,0.0,0.0,0.0,0.0,0.0,669.8902865855978,232488.36608812245,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,nakada_2014|6.0|0.0|0.0|0.0|500.0|86400.0|0.05|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,6.784538314000066,0.14667843868073865,0.0,0.249629113441607,0.0,0.026,0.083,0.018,0.01,0.004,651.3505508283487,26982.235179090774,0.010084329301516983,1.0084329301516983,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|7.17|0.139|0.046|0.21|775.0|120.0|0.218|xrd
synthetic_calphad_surrogate_pool,2026.0,synthetic_calphad_surrogate,,generated_local_surrogate,generated_physics_surrogate.csv,synthetic_calphad_surrogate,synthetic_calphad_surrogate,4.910720272811108,0.17111677092214186,0.0,0.07435549556175024,0.0,0.0,0.0,0.0,0.0,0.0,551.6505243616043,136.32836028389195,0.0,0.0,synthetic_surrogate,generated_physics_surrogate,synthetic_surrogate,two_stage_jmak_like_proxy,Synthetic surrogate generated from empirical Ac1 proxy and two-stage time evolution. Not experimental.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
