Study,Year,DOI_or_ID,Source_URL,Source_Access,Source_File,Inclusion_Tier,Reliability_Tier,Mn_wt,C_wt,Al_wt,Si_wt,Cu_wt,Ni_wt,Cr_wt,Mo_wt,Nb_wt,V_wt,T_anneal_C,Time_sec,RA_fraction,RA_pct,Measurement_Method,Data_Quality,Initial_Condition,Source_Ref,Extraction_Note,ML_Ready,Row_Key
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_post_treatment_exact,experimental_core_exact,7.17,0.139,0.046,0.21,,0.026,0.083,0.018,0.01,0.004,800.0,120.0,0.297,29.7,XRD,table_pdf_mined,DS 800C 120s plus tempering DS-T,Table B.3,DS-T 450C 300s after DS condition.,True,glover_phd_2020|7.17|0.139|0.046|0.21|800.0|120.0|0.297|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,600.0,86400.0,0.05,5.0,XRD,table_pdf_mined,primary soak at 600C for 24h gas quench; low Mn alloy,Table D.3,Low Mn BA row; ferrite inferred from table total.,True,glover_phd_2020|4.89|0.14|0.0|0.17|600.0|86400.0|0.05|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,700.0,30.0,0.08,8.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; low Mn alloy,Table D.3,Low Mn DS 700C 30s total retained austenite.,True,glover_phd_2020|4.89|0.14|0.0|0.17|700.0|30.0|0.08|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,725.0,30.0,0.09,9.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; low Mn alloy,Table D.3,Low Mn DS 725C 30s.,True,glover_phd_2020|4.89|0.14|0.0|0.17|725.0|30.0|0.09|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,750.0,30.0,0.11,11.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; low Mn alloy,Table D.3,Low Mn DS 750C 30s.,True,glover_phd_2020|4.89|0.14|0.0|0.17|750.0|30.0|0.11|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,775.0,30.0,0.12,12.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; low Mn alloy,Table D.3,Low Mn DS 775C 30s.,True,glover_phd_2020|4.89|0.14|0.0|0.17|775.0|30.0|0.12|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,4.89,0.14,0.0,0.17,,,,,,,800.0,30.0,0.08,8.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; low Mn alloy,Table D.3,Low Mn DS 800C 30s.,True,glover_phd_2020|4.89|0.14|0.0|0.17|800.0|30.0|0.08|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,600.0,86400.0,0.3,30.0,XRD,table_pdf_mined,primary soak at 600C for 24h gas quench; base alloy,Table D.3,Base BA row.,True,glover_phd_2020|7.33|0.14|0.0|0.24|600.0|86400.0|0.3|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,700.0,30.0,0.28,28.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; base alloy,Table D.3,Base DS 700C 30s.,True,glover_phd_2020|7.33|0.14|0.0|0.24|700.0|30.0|0.28|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,725.0,30.0,0.32,32.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; base alloy,Table D.3,Base DS 725C 30s.,True,glover_phd_2020|7.33|0.14|0.0|0.24|725.0|30.0|0.32|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,750.0,30.0,0.28,28.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; base alloy,Table D.3,Base DS 750C 30s.,True,glover_phd_2020|7.33|0.14|0.0|0.24|750.0|30.0|0.28|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,775.0,30.0,0.28,28.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; base alloy,Table D.3,Base DS 775C 30s.,True,glover_phd_2020|7.33|0.14|0.0|0.24|775.0|30.0|0.28|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.33,0.14,0.0,0.24,,,,,,,800.0,30.0,0.2,20.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; base alloy,Table D.3,Base DS 800C 30s.,True,glover_phd_2020|7.33|0.14|0.0|0.24|800.0|30.0|0.2|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,600.0,86400.0,0.19,19.0,XRD,table_pdf_mined,primary soak at 600C for 24h gas quench; high C alloy,Table D.3,High C BA row.,True,glover_phd_2020|7.11|0.3|0.0|0.24|600.0|86400.0|0.19|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,700.0,30.0,0.19,19.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; high C alloy,Table D.3,High C DS 700C 30s.,True,glover_phd_2020|7.11|0.3|0.0|0.24|700.0|30.0|0.19|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,725.0,30.0,0.26,26.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; high C alloy,Table D.3,High C DS 725C 30s.,True,glover_phd_2020|7.11|0.3|0.0|0.24|725.0|30.0|0.26|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,750.0,30.0,0.27,27.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; high C alloy,Table D.3,High C DS 750C 30s.,True,glover_phd_2020|7.11|0.3|0.0|0.24|750.0|30.0|0.27|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,775.0,30.0,0.28,28.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; high C alloy,Table D.3,High C DS 775C 30s.,True,glover_phd_2020|7.11|0.3|0.0|0.24|775.0|30.0|0.28|xrd
glover_phd_2020,2020.0,CSM_Glover_PhD_2020,https://wpfiles.mines.edu/wp-content/uploads/aspprc/ResearchMaterials/Theses/Glover%2C%20Alexandra%20%28PhD-2020%29.pdf,phd_thesis_pdf,thesis_pdf_mined_real_ra.csv,thesis_appendix_d_exact,experimental_core_exact,7.11,0.3,0.0,0.24,,,,,,,800.0,30.0,0.31,31.0,XRD,table_pdf_mined,primary soak 600C 24h then DS; high C alloy,Table D.3,High C DS 800C 30s.,True,glover_phd_2020|7.11|0.3|0.0|0.24|800.0|30.0|0.31|xrd
gibbs_2011,,10.1007/s11661-011-0736-2,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,7.1,0.1,0.0,0.0,,,,0.0,0.0,,575.0,604800.0,0.23,23.0,neutron_diffraction,table,"cold-rolled, 50% reduction",Table III,Metallurgical and Materials Transactions A,True,gibbs_2011|7.1|0.1|0.0|0.0|575.0|604800.0|0.23|neutron_diffraction
gibbs_2011,,10.1007/s11661-011-0736-2,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,7.1,0.1,0.0,0.0,,,,0.0,0.0,,600.0,604800.0,0.3429999999999999,34.3,neutron_diffraction,table,"cold-rolled, 50% reduction",Table III,Metallurgical and Materials Transactions A,True,gibbs_2011|7.1|0.1|0.0|0.0|600.0|604800.0|0.343|neutron_diffraction
gibbs_2011,,10.1007/s11661-011-0736-2,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,7.1,0.1,0.0,0.0,,,,0.0,0.0,,625.0,604800.0,0.428,42.8,neutron_diffraction,table,"cold-rolled, 50% reduction",Table III,Metallurgical and Materials Transactions A,True,gibbs_2011|7.1|0.1|0.0|0.0|625.0|604800.0|0.428|neutron_diffraction
gibbs_2011,,10.1007/s11661-011-0736-2,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,7.1,0.1,0.0,0.0,,,,0.0,0.0,,650.0,604800.0,0.435,43.5,neutron_diffraction,table,"cold-rolled, 50% reduction",Table III,Metallurgical and Materials Transactions A,True,gibbs_2011|7.1|0.1|0.0|0.0|650.0|604800.0|0.435|neutron_diffraction
gibbs_2011,,10.1007/s11661-011-0736-2,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,7.1,0.1,0.0,0.0,,,,0.0,0.0,,675.0,604800.0,0.0139999999999999,1.4,XRD,table,"cold-rolled, 50% reduction",Table III,Metallurgical and Materials Transactions A,True,gibbs_2011|7.1|0.1|0.0|0.0|675.0|604800.0|0.014|xrd
luo_2011,,10.1016/j.actamat.2011.03.025,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.2,0.0,0.0,,,,0.0,0.0,,650.0,1800.0,0.03,3.0,XRD,text_reported,cold-rolled martensitic,"Results section, text",Acta Materialia,True,luo_2011|5.0|0.2|0.0|0.0|650.0|1800.0|0.03|xrd
luo_2011,,10.1016/j.actamat.2011.03.025,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.2,0.0,0.0,,,,0.0,0.0,,650.0,3600.0,0.1,10.0,XRD,text_reported,cold-rolled martensitic,"Figure 2, approximate",Acta Materialia,True,luo_2011|5.0|0.2|0.0|0.0|650.0|3600.0|0.1|xrd
luo_2011,,10.1016/j.actamat.2011.03.025,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.2,0.0,0.0,,,,0.0,0.0,,650.0,86400.0,0.35,35.0,XRD,text_reported,cold-rolled martensitic,"Results section, text",Acta Materialia,True,luo_2011|5.0|0.2|0.0|0.0|650.0|86400.0|0.35|xrd
luo_2011,,10.1016/j.actamat.2011.03.025,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.2,0.0,0.0,,,,0.0,0.0,,650.0,172800.0,0.38,38.0,XRD,text_reported,cold-rolled martensitic,"Results section, text",Acta Materialia,True,luo_2011|5.0|0.2|0.0|0.0|650.0|172800.0|0.38|xrd
luo_2011,,10.1016/j.actamat.2011.03.025,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.2,0.0,0.0,,,,0.0,0.0,,650.0,518400.0,0.4,40.0,XRD,text_reported,cold-rolled martensitic,"Results section, near saturation",Acta Materialia,True,luo_2011|5.0|0.2|0.0|0.0|650.0|518400.0|0.4|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,640.0,3600.0,0.0,0.0,XRD,text_reported,cold-rolled,Results: below Ac1,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|640.0|3600.0|0.0|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,660.0,3600.0,0.05,5.0,XRD,text_reported,cold-rolled,"Results: just above Ac1, small amount",Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|660.0|3600.0|0.05|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,680.0,3600.0,0.3,30.0,XRD,text_reported,cold-rolled,Results: >30%,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|680.0|3600.0|0.3|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,700.0,3600.0,0.4,40.0,XRD,text_reported,cold-rolled,Results: peak ~40%,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|700.0|3600.0|0.4|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,720.0,3600.0,0.35,35.0,XRD,text_reported,cold-rolled,Results: fresh martensite forming,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|720.0|3600.0|0.35|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,800.0,3600.0,0.0,0.0,XRD,text_reported,cold-rolled,Results: 83% fresh martensite,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|800.0|3600.0|0.0|xrd
pmc11053108_2024,,PMC11053108,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,4.7,0.16,1.6,0.2,,,,0.2,0.0,,1000.0,3600.0,0.0,0.0,XRD,text_reported,cold-rolled,Results: 100% martensite,Open Access (PMC),True,pmc11053108_2024|4.7|0.16|1.6|0.2|1000.0|3600.0|0.0|xrd
pmc6266817_2018,,PMC6266817,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.12,1.0,0.0,,,,0.2,0.05,,650.0,1800.0,0.39,39.0,XRD,text_reported,cold-rolled (CR),"Text + Figure 4b (CR), peak",Open Access (PMC),True,pmc6266817_2018|5.0|0.12|1.0|0.0|650.0|1800.0|0.39|xrd
pmc6266817_2018_HR,,PMC6266817,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,5.0,0.12,1.0,0.0,,,,0.2,0.05,,650.0,1800.0,0.29,29.0,XRD,text_reported,hot-rolled (HR),"Text + Figure 4b (HR), peak",Open Access (PMC),True,pmc6266817_2018_hr|5.0|0.12|1.0|0.0|650.0|1800.0|0.29|xrd
lpbf_2021,,MDPI_Materials_14_3081,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,3.93,0.23,2.01,0.51,,,,0.0,0.0,,25.0,0.0,0.14,14.0,XRD,text_reported,LPBF as-built,Page 8: as-built condition,Materials (MDPI),True,lpbf_2021|3.93|0.23|2.01|0.51|25.0|0.0|0.14|xrd
lpbf_2021,,MDPI_Materials_14_3081,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,3.93,0.23,2.01,0.51,,,,0.0,0.0,,690.0,600.0,0.3,30.0,XRD,text_reported,LPBF as-built,Page 8: optimum 690C/10min,Materials (MDPI),True,lpbf_2021|3.93|0.23|2.01|0.51|690.0|600.0|0.3|xrd
lpbf_2021,,MDPI_Materials_14_3081,,experimental,project4_literature_validation.csv,legacy_project4,legacy_core_exact,3.93,0.23,2.01,0.51,,,,0.0,0.0,,750.0,600.0,0.17,17.0,XRD,text_reported,LPBF as-built,Page 8: over-annealed 750C/10min,Materials (MDPI),True,lpbf_2021|3.93|0.23|2.01|0.51|750.0|600.0|0.17|xrd
